TransactionID,CustomerID,TransactionDate,Amount,Merchant,MerchantCategory,Location,Channel,IsFraud
TXN104124,CUST00048,08/23/2025 19:02,18.47,UBER,Travel,Delhi,POS,0
TXN101393,CUST00246,2025-03-17 18:56:00,364.35,amazon,Retail,mumbai,Mobile App,0
TXN108430,CUST00632,29-06-2025 20:58:00,121.41,AMAZON,Retail,NEW YORK,Mobile App,0
TXN102335,CUST00655,03/23/2025 21:40,8.68,TARGET,Retail,houston,ATM,0
TXN106916,CUST00441,05/08/2025 09:50,95.03,Walmart,Retail,HOUSTON,Online,0
TXN108077,CUST00295,2025-04-07T19:53:00,71.05,Marriott Hotels,Travel,bengaluru,Online,0
TXN104671,CUST01083,2025-09-15 20:04:00,31.25,BestBuy,Electronics,BENGALURU,Mobile App,0
TXN107731,CUST00540,03/26/2025 05:42,90.58,Marriott Hotels,Travel,Delhi,Online,0
TXN103218,CUST00915,2025-05-13 02:40:00,75.31,Shell Gas,Fuel,mumbai,Mobile App,0
TXN105854,CUST00215,2025-06-10 05:30:00,100.07,BESTBUY,Electronics,Delhi,Mobile App,0
TXN107168,CUST00388,04/15/2025 11:54,32.81,STARBUCKS,Food,singapore,Online,0
TXN108983,CUST00403,19-01-2025 23:54:00,80.35,COSTCO,Retail,Chicago,Online,0
TXN100216,CUST00170,10-02-2025 13:38:00,30.2,Delta Airlines,Travel,chicago,ATM,0
TXN105615,CUST01004,2025-02-28T06:16:00,96.13,walmart,Retail,Houston,Mobile App,0
TXN106314,CUST00090,2025-07-04 15:45:00,43.43,COSTCO,Retail,Houston,POS,0
TXN106206,CUST00835,2025-08-11T16:03:00,181.35,Target,Retail,LONDON,Mobile App,0
TXN105375,CUST00560,2025-02-16 14:07:00,21.22,STARBUCKS,Food,CHICAGO,ATM,0
TXN101653,CUST01189,2025-08-03 13:12:00,82.72,NETFLIX,Subscription,singapore,Online,0
TXN106212,CUST00714,03/21/2025 12:08,54.84,target,Retail,Houston,Online,0
TXN101931,CUST00815,01/16/2025 01:31,136.1,Netflix,Subscription,Delhi,Mobile App,0
TXN107907,CUST00570,19-08-2025 13:16:00,79.2,NETFLIX,Subscription,Delhi,POS,0
TXN104184,CUST00930,2025-02-02 22:37:00,23.72,bestbuy,Electronics,mumbai,Online,0
TXN103333,CUST00034,2025-06-05T14:42:00,66.77,ATM Withdrawal,Cash,chicago,POS,0
TXN108026,CUST01031,06/07/2025 11:42,96.99,Shell Gas,Fuel,Phoenix,Mobile App,0
TXN100459,CUST00575,2025-02-20T07:08:00,138.21,Costco,Retail,Delhi,ATM,0
TXN106886,CUST00147,2025-07-13T03:00:00,28.2,Shell Gas,Fuel,Bengaluru,Online,0
TXN107482,CUST01022,2025-07-27T10:28:00,130.99,Shell Gas,Fuel,HOUSTON,ATM,0
TXN104812,CUST00431,05/16/2025 06:58,30.74,BestBuy,Electronics,Delhi,Online,0
TXN108766,CUST00451,07/16/2025 03:00,51.88,AMAZON,Retail,Bengaluru,Mobile App,0
TXN103485,CUST00656,2025-04-22 12:38:00,36.96,paypal transfer,Transfer,HOUSTON,POS,0
TXN108721,CUST00610,2025-08-22 01:20:00,101.74,PayPal Transfer,Transfer,New York,POS,0
TXN104220,CUST00423,2025-03-07 22:03:00,138.84,AMAZON,Retail,houston,POS,0
TXN104091,CUST00576,24-02-2025 23:07:00,88.36,Uber,Travel,  Singapore  ,Mobile App,0
TXN102506,CUST00301,2025-07-18 02:02:00,9.91,amazon,Retail,Delhi,POS,0
TXN108866,CUST00245,01/26/2025 15:25,94.3,Netflix,Subscription,NEW YORK,Mobile App,0
TXN106917,CUST00715,21-09-2025 05:08:00,245.39,UBER,Travel,LONDON,Mobile App,0
TXN104567,CUST00100,04/08/2025 21:43,113.25,amazon,Retail,Houston,Mobile App,0
TXN100889,CUST00254,2025-04-16 18:57:00,46.09,PayPal Transfer,Transfer,BENGALURU,POS,0
TXN107950,CUST00169,08/28/2025 21:03,125.99,STARBUCKS,Food,BENGALURU,Online,0
TXN106683,CUST00529,13-05-2025 00:56:00,97.32,STARBUCKS,Food,LOS ANGELES,Online,0
TXN104986,CUST00875,2025-07-16 17:01:00,95.25,PAYPAL TRANSFER,Transfer,Singapore,POS,0
TXN101610,CUST00059,2025-03-27 09:56:00,23.68,Walmart,Retail,london,Online,0
TXN102897,CUST00897,06/22/2025 16:10,118.29,BestBuy,Electronics,new york,Mobile App,0
TXN103603,CUST00647,11-03-2025 03:31:00,117.63,Walmart,Retail,phoenix,Mobile App,0
TXN105161,CUST00959,2025-08-09T01:40:00,70.11,Uber,Travel,Chicago,ATM,0
TXN104521,CUST00021,2025-08-20T17:55:00,71.94,  Walmart  ,Retail,HOUSTON,Mobile App,0
TXN104050,CUST00934,2025-08-06 04:22:00,59.17,AMAZON,Retail,DELHI,Mobile App,0
TXN105654,CUST00871,2025-07-24 01:44:00,24.36,NETFLIX,Subscription,singapore,POS,0
TXN108463,CUST00409,01/29/2025 17:49,70.22,target,Retail,phoenix,Mobile App,0
TXN100225,CUST00252,2025-02-07 14:11:00,66.94,amazon,Retail,DELHI,POS,0
TXN102391,CUST00824,2025-08-29 23:30:00,10.17,costco,Retail,Los Angeles,Online,0
TXN102511,CUST00672,24-03-2025 20:22:00,55.43,amazon,Retail,LOS ANGELES,Mobile App,0
TXN100386,CUST00029,2025-01-21T01:50:00,55.01,Target,Retail,phoenix,Mobile App,0
TXN107048,CUST00590,09/16/2025 03:14,255.97,Walmart,Retail,chicago,ATM,0
TXN100466,CUST00186,2025-07-17 01:10:00,27.1,Target,Retail,Houston,Online,0
TXN103664,CUST00493,2025-09-09 13:47:00,35.06,SHELL GAS,Fuel,Mumbai,ATM,0
TXN108861,CUST00363,2025-06-14 12:11:00,27.93,WALMART,Retail,HOUSTON,ATM,0
TXN107125,CUST00801,2025-07-05T09:54:00,46.8,uber,Travel,BENGALURU,Online,0
TXN100195,CUST00920,2025-05-03 09:51:00,56.24,Target,Retail,Houston,ATM,0
TXN107480,CUST00394,2025-05-08T15:15:00,71.05,netflix,Subscription,HOUSTON,Online,0
TXN104592,CUST01177,2025-06-27 21:42:00,172.92,AMAZON,Retail,Bengaluru,Mobile App,0
TXN102924,CUST00056,01-02-2025 16:29:00,114.45,starbucks,Food,MUMBAI,ATM,0
TXN103009,CUST00951,18-07-2025 16:23:00,42.45,STARBUCKS,Food,Mumbai,POS,0
TXN102734,CUST00876,2025-03-04 01:14:00,79.86,UBER,Travel,PHOENIX,ATM,0
TXN105249,CUST00451,2025-07-03 07:38:00,44.09,Amazon,Retail,mumbai,POS,0
TXN106956,CUST00677,2025-04-24 12:42:00,71.22,Amazon,Retail,chicago,POS,0
TXN102714,CUST01178,2025-03-12T10:28:00,163.61,costco,Retail,Singapore,Online,0
TXN105106,CUST00021,2025-07-19 06:06:00,66.09,amazon,Retail,Los Angeles,Mobile App,0
TXN105583,CUST00308,2025-03-02 14:59:00,37.58,ATM WITHDRAWAL,Cash,  Singapore  ,Online,0
TXN108420,CUST00734,17-07-2025 07:57:00,87.31,Uber,Travel,Houston,ATM,0
TXN104536,CUST00768,2025-03-22T15:09:00,36.27,  Costco  ,Retail,Houston,Online,0
TXN108347,CUST00500,2025-08-09T21:17:00,109.67,ATM Withdrawal,Cash,Mumbai,ATM,0
TXN105744,CUST00199,2025-04-13 20:56:00,52.58,eBay,Retail,los angeles,POS,0
TXN103666,CUST01174,07/28/2025 17:55,50.11,target,Retail,mumbai,Online,0
TXN105216,CUST00364,2025-05-21 04:57:00,79.24,PayPal Transfer,Transfer,London,Online,0
TXN106373,CUST01126,18-07-2025 13:00:00,39.0,bestbuy,Electronics,Delhi,ATM,0
TXN107353,CUST00862,19-05-2025 12:24:00,15.84,starbucks,Food,Bengaluru,Online,0
TXN108344,CUST00233,07-04-2025 23:01:00,19.57,NETFLIX,Subscription,New York,POS,0
TXN105371,CUST00267,06/21/2025 17:54,92.6,Uber,Travel,new york,Online,0
TXN105086,CUST00093,2025-06-04 12:28:00,98.45,Amazon,Retail,Singapore,Online,0
TXN105206,CUST00071,2025-02-18T01:45:00,132.43,Target,Retail,LOS ANGELES,Mobile App,0
TXN104549,CUST00963,2025-01-09T15:03:00,124.39,APPLESTORE,Electronics,Bengaluru,ATM,0
TXN100728,CUST00224,02/14/2025 15:46,50.05,Shell Gas,Fuel,Phoenix,Mobile App,0
TXN101315,CUST00491,2025-02-24T02:13:00,26.39,Target,Retail,phoenix,Online,0
TXN104314,CUST00840,2025-03-10 03:49:00,32.58,BESTBUY,Electronics,new york,Online,0
TXN103803,CUST00153,2025-01-25T19:29:00,64.24,Target,Retail,PHOENIX,Online,0
TXN103288,CUST00077,2025-06-13T07:55:00,245.19,amazon,Retail,chicago,Online,0
TXN108543,CUST00232,01/05/2025 10:45,56.52,netflix,Subscription,phoenix,ATM,0
TXN107764,CUST00302,03-03-2025 22:17:00,128.24,TARGET,Retail,los angeles,Mobile App,0
TXN105019,CUST00648,2025-05-14T11:41:00,50.28,ebay,Retail,London,Online,0
TXN103220,CUST00927,25-08-2025 16:04:00,24.38,Marriott Hotels,Travel,Los Angeles,ATM,0
TXN105622,CUST00326,2025-01-18 19:22:00,125.56,paypal transfer,Transfer,SINGAPORE,POS,0
TXN104002,CUST00219,28-01-2025 14:51:00,82.9,Amazon,Retail,LOS ANGELES,Mobile App,0
TXN100206,CUST00295,2025-01-01T19:22:00,67.94,target,Retail,MUMBAI,Online,0
TXN102926,CUST00997,2025-04-27T16:01:00,32.61,bestbuy,Electronics,delhi,ATM,0
TXN108917,CUST00125,09/18/2025 10:49,74.36,Costco,Retail,Phoenix,Online,0
TXN106617,CUST00248,02-06-2025 21:24:00,33.53,  Costco  ,Retail,Mumbai,POS,0
TXN102705,CUST00153,09/16/2025 05:12,102.96,walmart,Retail,SINGAPORE,Online,0
TXN103107,CUST00571,11-01-2025 21:28:00,200.33,  AppleStore  ,Electronics,New York,Online,0
TXN108221,CUST00614,09/05/2025 00:07,177.84,STARBUCKS,Food,Singapore,Mobile App,0
TXN107821,CUST00640,2025-07-11 13:18:00,112.81,shell gas,Fuel,  Houston  ,Online,0
TXN108191,CUST00496,2025-03-19T01:36:00,30.07,  Walmart  ,Retail,Los Angeles,Mobile App,0
TXN106233,CUST00668,2025-06-01T01:09:00,94.68,SHELL GAS,Fuel,Houston,Mobile App,0
TXN107018,CUST00081,07/28/2025 11:54,141.87,DELTA AIRLINES,Travel,  Houston  ,Online,0
TXN105794,CUST00048,11-02-2025 10:50:00,113.27,Target,Retail,DELHI,POS,0
TXN103015,CUST00403,2025-07-19T18:16:00,24.25,Starbucks,Food,NEW YORK,Online,0
TXN106973,CUST00429,11-05-2025 15:17:00,100.02,AMAZON,Retail,,POS,0
TXN100109,CUST00187,07/29/2025 10:20,45.92,STARBUCKS,Food,chicago,ATM,0
TXN106815,CUST00459,09/13/2025 10:16,52.14,eBay,Retail,SINGAPORE,Online,0
TXN102554,CUST00383,2025-01-30T11:34:00,40.73,costco,Retail,Houston,ATM,0
TXN102261,CUST01091,2025-05-18T12:53:00,56.58,Delta Airlines,Travel,houston,POS,0
TXN108794,CUST00945,09/05/2025 04:37,99.96,netflix,Subscription,mumbai,POS,0
TXN105808,CUST01154,08/09/2025 02:03,8.31,Uber,Travel,Mumbai,ATM,0
TXN100815,CUST00248,2025-03-12 10:53:00,21.32,ATM WITHDRAWAL,Cash,houston,POS,0
TXN101472,CUST00114,11-04-2025 17:38:00,29.92,Amazon,Retail,new york,Mobile App,0
TXN106656,CUST00777,2025-07-31T18:28:00,25.26,ATM Withdrawal,Cash,Chicago,Online,0
TXN107281,CUST00981,2025-04-08 05:43:00,62.57,Amazon,Retail,New York,POS,0
TXN101189,CUST00350,2025-02-15T03:27:00,108.09,Marriott Hotels,Travel,new york,Online,0
TXN100785,CUST01184,2025-06-26 01:41:00,82.27,Delta Airlines,Travel,LOS ANGELES,POS,0
TXN103233,CUST00662,2025-01-22T21:54:00,43.33,BESTBUY,Electronics,DELHI,POS,0
TXN106518,CUST00705,03/30/2025 09:43,102.58,ATM WITHDRAWAL,Cash,London,POS,0
TXN104915,CUST00547,2025-04-18 05:47:00,112.22,TARGET,Retail,,POS,0
TXN107622,CUST00213,04/08/2025 22:12,40.31,Shell Gas,Fuel,los angeles,Mobile App,0
TXN107349,CUST00764,04/06/2025 00:10,28.05,uber,Travel,Bengaluru,Online,0
TXN104123,CUST01153,2025-04-05 04:03:00,,AMAZON,Retail,bengaluru,ATM,0
TXN106531,CUST00387,2025-01-12T23:37:00,38.71,Target,Retail,Los Angeles,ATM,0
TXN106421,CUST00817,2025-01-10 15:56:00,68.56,AMAZON,Retail,Phoenix,ATM,0
TXN106418,CUST00007,03/15/2025 00:32,83.74,TARGET,Retail,houston,ATM,0
TXN105194,CUST00176,2025-01-02T01:56:00,92.57,target,Retail,Mumbai,Online,0
TXN108353,CUST00242,31-03-2025 17:36:00,130.52,Costco,Retail,new york,ATM,0
TXN100906,CUST00414,2025-09-12 15:32:00,41.42,  Target  ,Retail,  Bengaluru  ,POS,0
TXN104721,CUST00220,2025-08-08T07:25:00,11.93,Netflix,Subscription,Singapore,POS,0
TXN102885,CUST00462,2025-05-28T16:55:00,89.44,BESTBUY,Electronics,Chicago,POS,0
TXN104174,CUST00318,2025-09-11 21:59:00,224.11,BestBuy,Electronics,Bengaluru,ATM,0
TXN102883,CUST00181,2025-02-21 21:45:00,98.05,Marriott Hotels,Travel,houston,POS,0
TXN105860,CUST01069,2025-08-26T00:49:00,2794.86,NETFLIX,Subscription,chicago,ATM,1
TXN108872,CUST00327,2025-05-25T14:14:00,29.9,UBER,Travel,New York,POS,0
TXN108984,CUST00045,2025-07-25T05:01:00,53.81,  Uber  ,Travel,Mumbai,Mobile App,0
TXN101769,CUST00567,2025-01-25 10:29:00,76.69,  Starbucks  ,Food,Phoenix,Online,0
TXN103527,CUST00500,2025-07-29T19:35:00,16.89,WALMART,Retail,PHOENIX,ATM,0
TXN106875,CUST00086,2025-05-06T12:04:00,38.53,Shell Gas,Fuel,New York,POS,0
TXN101066,CUST00393,01/12/2025 22:43,113.23,costco,Retail,  Phoenix  ,Mobile App,0
TXN107798,CUST00264,2025-06-22 19:15:00,1.95,PAYPAL TRANSFER,Transfer,LOS ANGELES,Online,0
TXN104608,CUST00930,2025-06-23T04:26:00,58.21,BestBuy,Electronics,Chicago,POS,0
TXN105607,CUST00901,01/08/2025 00:20,113.59,costco,Retail,Bengaluru,ATM,0
TXN102650,CUST00252,08-08-2025 14:23:00,29.24,  Netflix  ,Subscription,NEW YORK,Mobile App,0
TXN108477,CUST00009,2025-03-13T18:16:00,52.05,  Delta Airlines  ,Travel,Delhi,POS,0
TXN107789,CUST00858,2025-08-27T16:13:00,35.38,Uber,Travel,LOS ANGELES,Mobile App,0
TXN103584,CUST00929,2025-02-10 07:28:00,129.38,UBER,Travel,Los Angeles,Mobile App,0
TXN106798,CUST00969,06/20/2025 22:51,158.41,Shell Gas,Fuel,Delhi,Online,0
TXN103346,CUST00749,2025-09-16T09:56:00,44.14,Uber,Travel,Chicago,Mobile App,0
TXN102882,CUST00731,2025-03-30 00:25:00,75.8,target,Retail,PHOENIX,ATM,0
TXN103531,CUST00404,04/11/2025 18:02,72.88,TARGET,Retail,Delhi,Online,0
TXN102639,CUST00835,2025-03-11T01:54:00,35.52,  Walmart  ,Retail,phoenix,Mobile App,0
TXN102329,CUST00291,08/06/2025 11:35,64.59,TARGET,Retail,BENGALURU,Mobile App,0
TXN105677,CUST00571,20-02-2025 17:00:00,48.47,APPLESTORE,Electronics,mumbai,ATM,0
TXN105130,CUST00223,06/17/2025 21:17,91.32,Costco,Retail,Singapore,POS,0
TXN101177,CUST01200,2025-09-06 21:48:00,67.45,TARGET,Retail,NEW YORK,ATM,0
TXN108398,CUST00851,01/28/2025 11:47,73.38,UBER,Travel,DELHI,Online,0
TXN107536,CUST00659,2025-06-29 06:11:00,92.13,walmart,Retail,chicago,ATM,0
TXN106085,CUST00636,2025-08-11T18:25:00,141.6,  AppleStore  ,Electronics,New York,POS,0
TXN108251,CUST00582,2025-09-13T06:49:00,118.89,eBay,Retail,DELHI,Mobile App,0
TXN108792,CUST00037,29-05-2025 10:53:00,262.22,Uber,Travel,singapore,Online,0
TXN102225,CUST00138,2025-04-12 06:29:00,21.06,ATM WITHDRAWAL,Cash,chicago,ATM,0
TXN101071,CUST00512,2025-06-18T09:04:00,45.41,Walmart,Retail,Los Angeles,POS,0
TXN105588,CUST00413,2025-09-09 07:44:00,53.17,BESTBUY,Electronics,phoenix,Online,0
TXN106297,CUST01024,2025-02-22 12:11:00,56.72,Amazon,Retail,Delhi,ATM,0
TXN108396,CUST00590,07/22/2025 11:12,70.9,UBER,Travel,Singapore,Online,0
TXN102323,CUST00691,01/07/2025 21:11,51.45,Walmart,Retail,Phoenix,POS,0
TXN105013,CUST01180,2025-06-20 15:41:00,12.04,Target,Retail,Los Angeles,ATM,0
TXN107393,CUST00325,09-08-2025 00:30:00,95.77,ATM Withdrawal,Cash,DELHI,ATM,0
TXN108516,CUST00904,17-02-2025 07:19:00,39.22,EBAY,Retail,LOS ANGELES,Mobile App,0
TXN103646,CUST00077,05-07-2025 09:11:00,63.63,starbucks,Food,LONDON,Online,0
TXN105192,CUST00380,09-05-2025 23:06:00,,bestbuy,Electronics,  Bengaluru  ,ATM,0
TXN108551,CUST00986,2025-05-09T21:43:00,40.95,COSTCO,Retail,Mumbai,Online,0
TXN106442,CUST00462,2025-04-25T02:22:00,16.2,Walmart,Retail,  Houston  ,POS,0
TXN103186,CUST00661,2025-07-03 15:22:00,77.83,BestBuy,Electronics,Chicago,ATM,0
TXN101877,CUST00025,02/15/2025 10:37,23.19,atm withdrawal,Cash,Bengaluru,POS,0
TXN107487,CUST00447,2025-09-25 17:13:00,68.32,AMAZON,Retail,new york,Mobile App,0
TXN107553,CUST01094,24-02-2025 11:03:00,120.69,Amazon,Retail,London,ATM,0
TXN100911,CUST00802,07/13/2025 19:43,21.45,TARGET,Retail,Phoenix,ATM,0
TXN108531,CUST00777,2025-03-02T17:05:00,47.7,ebay,Retail,delhi,POS,0
TXN102103,CUST00552,2025-03-05 22:26:00,7.93,Target,Retail,singapore,Mobile App,0
TXN103170,CUST01169,2025-05-23 19:50:00,169.4,netflix,Subscription,  Singapore  ,Mobile App,0
TXN103674,CUST00864,2025-01-25 14:56:00,51.26,amazon,Retail,Los Angeles,Mobile App,0
TXN108095,CUST00208,2025-03-12T14:25:00,140.65,netflix,Subscription,phoenix,Online,0
TXN106289,CUST00167,01-08-2025 20:20:00,19.78,ebay,Retail,LOS ANGELES,Mobile App,0
TXN106311,CUST00767,2025-04-26T07:21:00,49.47,Uber,Travel,Bengaluru,Mobile App,0
TXN101644,CUST00997,26-06-2025 02:13:00,86.58,SHELL GAS,Fuel,London,ATM,0
TXN100152,CUST00108,08/04/2025 16:07,161.01,AMAZON,Retail,DELHI,Mobile App,0
TXN105278,CUST00113,09/11/2025 14:07,28.42,eBay,Retail,HOUSTON,Mobile App,0
TXN100450,CUST00809,01/18/2025 16:36,46.65,paypal transfer,Transfer,Singapore,Online,0
TXN102654,CUST00270,2025-06-01 14:04:00,90.46,AMAZON,Retail,SINGAPORE,POS,0
TXN106753,CUST00870,09/13/2025 19:22,73.45,target,Retail,London,POS,0
TXN100527,CUST00866,25-09-2025 03:01:00,159.83,ebay,Retail,New York,POS,0
TXN105757,CUST00322,11-02-2025 02:51:00,77.18,Target,Retail,LONDON,Mobile App,0
TXN106193,CUST01078,21-05-2025 13:47:00,142.15,AppleStore,Electronics,los angeles,ATM,0
TXN104420,CUST00369,2025-01-29 10:49:00,122.32,Amazon,Retail,bengaluru,Online,0
TXN105099,CUST00384,2025-07-10T02:32:00,36.81,amazon,Retail,Mumbai,Mobile App,0
TXN106351,CUST00201,08-05-2025 23:23:00,40.5,TARGET,Retail,mumbai,ATM,0
TXN105511,CUST00841,31-03-2025 04:19:00,49.72,paypal transfer,Transfer,Delhi,Online,0
TXN102673,CUST01040,02/06/2025 19:49,83.15,Netflix,Subscription,houston,Mobile App,0
TXN100687,CUST00112,2025-03-17 09:00:00,18.0,TARGET,Retail,LOS ANGELES,ATM,0
TXN101845,CUST01154,07/25/2025 18:50,102.61,marriott hotels,Travel,  Chicago  ,Mobile App,0
TXN100299,CUST00106,01/21/2025 02:12,45.68,target,Retail,Singapore,Online,0
TXN100194,CUST00897,07/06/2025 21:46,36.02,AMAZON,Retail,  Delhi  ,ATM,0
TXN106923,CUST01124,2025-07-03 17:29:00,67.73,amazon,Retail,Mumbai,ATM,0
TXN104102,CUST01018,02/06/2025 12:30,29.8,BestBuy,Electronics,HOUSTON,ATM,0
TXN100685,CUST00050,2025-03-28T11:39:00,59.36,  Marriott Hotels  ,Travel,Delhi,Online,0
TXN102935,CUST00686,01-05-2025 08:00:00,45.97,ebay,Retail,new york,Online,0
TXN103410,CUST00702,24-06-2025 06:58:00,261.93,Shell Gas,Fuel,NEW YORK,POS,0
TXN100586,CUST01065,2025-04-16T22:51:00,185.45,Amazon,Retail,BENGALURU,POS,0
TXN100000,CUST00229,2025-05-21 07:14:00,95.75,Amazon,Retail,Los Angeles,POS,0
TXN104291,CUST00584,2025-07-18T13:36:00,158.88,AppleStore,Electronics,Chicago,POS,0
TXN104697,CUST00736,03/29/2025 07:18,39.1,Uber,Travel,  Phoenix  ,POS,0
TXN102745,CUST01014,2025-05-19 17:41:00,173.35,Walmart,Retail,  Houston  ,ATM,0
TXN105378,CUST00296,16-06-2025 17:28:00,174.15,costco,Retail,mumbai,Mobile App,0
TXN103942,CUST00389,2025-08-05 00:58:00,36.13,netflix,Subscription,New York,POS,0
TXN102411,CUST00980,08/31/2025 09:25,137.24,NETFLIX,Subscription,Bengaluru,POS,0
TXN100458,CUST00101,2025-05-18 11:01:00,71.01,MARRIOTT HOTELS,Travel,PHOENIX,ATM,0
TXN107813,CUST01109,15-05-2025 10:25:00,64.37,netflix,Subscription,  Los Angeles  ,ATM,0
TXN107906,CUST00396,22-02-2025 07:22:00,73.58,Target,Retail,New York,ATM,0
TXN100020,CUST01081,08/05/2025 06:59,58.66,Costco,Retail,,ATM,0
TXN104672,CUST00077,06/03/2025 14:23,187.05,COSTCO,Retail,los angeles,Mobile App,0
TXN101720,CUST00247,03-07-2025 23:20:00,100.81,ATM Withdrawal,Cash,Houston,POS,0
TXN101402,CUST00721,2025-02-13T11:27:00,51.75,  Target  ,Retail,MUMBAI,Mobile App,0
TXN103808,CUST00799,2025-09-20T05:54:00,37.6,EBAY,Retail,  Mumbai  ,Online,0
TXN103687,CUST00144,05/06/2025 09:37,44.05,AMAZON,Retail,Bengaluru,Mobile App,0
TXN100045,CUST01193,09-08-2025 04:02:00,16.96,Shell Gas,Fuel,NEW YORK,ATM,0
TXN102730,CUST00209,02-07-2025 20:13:00,71.04,shell gas,Fuel,bengaluru,Mobile App,0
TXN104084,CUST00181,2025-04-07T14:37:00,33.43,Amazon,Retail,HOUSTON,POS,0
TXN105887,CUST00908,2025-07-18 21:03:00,55.97,AMAZON,Retail,PHOENIX,Mobile App,0
TXN105262,CUST01139,2025-08-03T14:59:00,47.34,  PayPal Transfer  ,Transfer,CHICAGO,Mobile App,0
TXN108045,CUST01092,2025-01-20T20:02:00,27.89,target,Retail,london,Mobile App,0
TXN108921,CUST00629,04/13/2025 23:56,95.48,eBay,Retail,houston,Online,0
TXN103940,CUST00150,2025-05-29 04:03:00,41.64,bestbuy,Electronics,LONDON,Mobile App,0
TXN108149,CUST00860,2025-04-08 02:11:00,59.96,AMAZON,Retail,Chicago,POS,0
TXN105526,CUST00175,2025-07-25 09:23:00,95.68,Starbucks,Food,Delhi,POS,0
TXN101613,CUST00303,03/30/2025 09:19,108.7,WALMART,Retail,houston,Online,0
TXN107367,CUST00601,2025-04-30T22:33:00,61.9,PAYPAL TRANSFER,Transfer,Singapore,Mobile App,0
TXN104473,CUST00685,2025-01-01 09:18:00,66.88,BestBuy,Electronics,houston,Mobile App,0
TXN108128,CUST00217,2025-04-07 18:50:00,55.94,AMAZON,Retail,Phoenix,ATM,0
TXN101176,CUST00341,2025-02-13 12:07:00,62.75,Amazon,Retail,  Bengaluru  ,POS,0
TXN101936,CUST00968,2025-07-11 21:57:00,40.33,Shell Gas,Fuel,london,Online,0
TXN105754,CUST00369,2025-01-13 12:10:00,62.69,Starbucks,Food,london,ATM,0
TXN104181,CUST01110,08/29/2025 10:18,149.21,Starbucks,Food,london,ATM,0
TXN101415,CUST00927,2025-06-29T17:16:00,-17.83,  Starbucks  ,Food,PHOENIX,ATM,0
TXN108923,CUST00587,2025-01-31 04:01:00,30.2,SHELL GAS,Fuel,chicago,Mobile App,0
TXN103341,CUST00706,2025-06-15T05:48:00,69.25,bestbuy,Electronics,Phoenix,POS,0
TXN104206,CUST00545,27-06-2025 20:45:00,43.68,AppleStore,Electronics,houston,ATM,0
TXN100006,CUST00143,27-04-2025 09:05:00,45.24,amazon,Retail,LOS ANGELES,Mobile App,0
TXN103161,CUST00418,2025-08-01T23:32:00,46.68,atm withdrawal,Cash,New York,Mobile App,0
TXN108351,CUST00727,25-04-2025 07:27:00,15.94,  Uber  ,Travel,New York,Online,0
TXN102361,CUST00375,09/21/2025 21:37,39.87,Walmart,Retail,SINGAPORE,POS,0
TXN102340,CUST00006,01/31/2025 03:51,102.11,AMAZON,Retail,Los Angeles,POS,0
TXN104394,CUST00269,04/28/2025 01:24,69.81,  Delta Airlines  ,Travel,Bengaluru,POS,0
TXN102133,CUST00921,10-03-2025 01:07:00,40.08,WALMART,Retail,Houston,ATM,0
TXN105209,CUST00930,13-07-2025 04:10:00,67.45,  AppleStore  ,Electronics,BENGALURU,POS,0
TXN103492,CUST00879,06/28/2025 18:19,66.27,STARBUCKS,Food,  Phoenix  ,Mobile App,0
TXN103469,CUST00940,2025-04-04 04:53:00,90.86,applestore,Electronics,Los Angeles,ATM,0
TXN105266,CUST00754,04/27/2025 01:45,122.37,walmart,Retail,Houston,Mobile App,0
TXN107338,CUST00902,2025-04-05T06:26:00,99.13,paypal transfer,Transfer,  Delhi  ,Online,0
TXN100498,CUST00208,2025-04-29T14:18:00,110.83,PayPal Transfer,Transfer,new york,POS,0
TXN101865,CUST00153,2025-02-03T04:36:00,42.4,  Walmart  ,Retail,  Los Angeles  ,POS,0
TXN103980,CUST00464,2025-02-26 17:02:00,75.1,atm withdrawal,Cash,Mumbai,Mobile App,0
TXN106667,CUST00780,11-04-2025 11:16:00,18.94,Target,Retail,LOS ANGELES,ATM,0
TXN106413,CUST01145,12-04-2025 18:03:00,60.36,  Uber  ,Travel,Delhi,ATM,0
TXN100111,CUST00932,2025-05-10T10:07:00,29.37,  Amazon  ,Retail,mumbai,POS,0
TXN105933,CUST00999,2025-08-14 18:37:00,34.56,AMAZON,Retail,NEW YORK,POS,0
TXN103883,CUST00282,2025-02-04 01:55:00,1.73,Netflix,Subscription,MUMBAI,Mobile App,0
TXN102880,CUST00859,07/13/2025 17:09,85.5,COSTCO,Retail,CHICAGO,POS,0
TXN104895,CUST01069,04/07/2025 23:08,68.99,walmart,Retail,bengaluru,Online,0
TXN103226,CUST00202,2025-03-10 00:41:00,111.26,STARBUCKS,Food,NEW YORK,Mobile App,0
TXN100529,CUST00418,17-01-2025 11:52:00,23.25,marriott hotels,Travel,SINGAPORE,Online,0
TXN107991,CUST00040,2025-04-22T07:35:00,112.4,DELTA AIRLINES,Travel,Houston,Mobile App,0
TXN104681,CUST00219,2025-07-24 02:24:00,41.08,starbucks,Food,singapore,ATM,0
TXN106920,CUST00150,2025-02-09T11:43:00,34.21,ebay,Retail,  New York  ,POS,0
